attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,attribute9,attribute10,attribute11,attribute12,attribute13,attribute14,attribute15,attribute16,attribute17,attribute18,attribute19,attribute20,item_name
-0.882,-0.591,1.548,-0.628,0.101,-0.754,0.843,-0.539,-0.098,-1.683,-1.613,0.008,-1.325,2.105,-2.062,-0.8,0.017,-0.365,-1.104,-0.958,Item_584
-0.991,-0.287,1.952,0.078,1.183,0.507,1.114,-2.8,-0.304,1.307,-0.572,1.762,1.484,-0.469,-0.503,-1.014,-0.63,-1.233,0.429,-1.456,Item_585
0.604,0.628,-1.661,1.55,0.514,0.75,-0.759,0.622,1.126,-0.099,2.002,0.044,1.141,0.293,0.586,-1.671,0.371,-0.735,-0.846,1.744,Item_586
-0.214,-1.003,-0.359,-1.3,1.434,-0.696,0.529,1.356,-0.5,0.532,-1.03,2.446,0.936,-0.193,-0.773,-0.114,-0.34,1.953,-1.226,0.135,Item_587
-0.018,-0.117,-0.109,-0.116,0.873,0.609,0.419,-3.034,0.3,-1.656,0.646,1.474,-0.926,-0.262,-0.599,1.235,0.095,1.728,0.414,0.242,Item_588
0.068,0.818,-1.738,0.085,-0.07,0.725,-0.188,-1.039,0.007,-1.083,-1.925,0.727,0.579,0.467,1.303,-0.665,-1.431,-0.07,-0.348,-0.842,Item_589
-0.08,-0.612,-1.836,-0.441,-1.136,0.232,-0.656,1.112,1.604,0.679,-1.551,1.505,1.576,0.019,1.323,-0.552,-1.866,-0.76,1.729,-1.491,Item_590
-0.0,0.034,-0.513,-0.444,0.072,-0.562,-1.422,0.215,1.073,0.87,-0.81,-1.251,-0.284,1.568,0.646,0.704,0.89,0.421,0.121,0.662,Item_591
-0.546,-1.414,0.723,1.238,-1.118,0.822,1.681,-0.002,-0.818,0.123,-0.551,-0.617,0.433,-1.604,-1.444,0.019,-0.022,0.344,1.875,0.105,Item_592
0.598,-0.976,0.768,-0.526,0.071,-0.109,1.033,-1.31,-2.283,-0.213,0.469,0.152,1.232,0.437,-0.564,-2.325,-0.237,1.028,-0.392,0.028,Item_593
0.421,-1.015,0.623,1.637,-0.173,-1.129,-0.067,-2.224,0.337,0.452,1.676,-0.194,0.408,-0.861,-0.356,-1.525,-0.195,-0.305,0.299,-0.624,Item_594
0.083,-0.333,-0.331,0.08,0.041,0.761,-0.121,-0.35,-0.181,-0.715,-0.36,2.031,-0.913,-0.279,-0.387,-0.247,-0.331,0.279,-1.71,1.037,Item_595
0.633,-1.243,-2.269,-0.977,-0.243,2.58,0.543,-1.808,-0.69,-0.053,0.254,-1.315,-0.135,-0.718,-1.104,0.26,0.774,0.841,0.574,-0.497,Item_596
0.715,0.309,0.134,-0.612,-0.497,0.074,2.44,0.301,-0.611,-0.832,-0.492,2.177,-0.399,0.907,-0.376,0.261,0.792,-0.572,-0.641,1.659,Item_597
0.985,0.791,0.787,0.46,2.018,0.044,0.577,-1.451,-0.825,-1.201,1.274,-2.553,-0.402,-2.994,-0.831,-0.491,1.385,0.397,-0.833,1.066,Item_598
0.018,0.038,-1.203,-0.99,-0.825,0.046,0.078,1.544,0.385,-2.708,0.263,-1.45,-0.966,-0.812,-0.663,-1.375,0.203,-1.411,0.357,2.237,Item_599
-1.329,-0.285,-2.523,-0.301,0.643,0.721,0.077,0.889,2.546,1.712,-0.523,-1.451,-0.406,-0.947,0.451,-1.181,-0.073,0.838,-0.101,-0.946,Item_600
1.175,-1.879,-0.328,-0.042,0.016,0.18,0.61,-0.035,-0.368,-0.408,-0.612,0.788,-0.647,0.847,0.019,-0.521,0.618,-0.727,0.638,0.213,Item_601
-0.596,0.529,0.547,1.158,0.966,0.491,-1.128,2.449,-1.404,0.949,0.431,-1.174,-0.124,-0.079,1.306,-0.713,-0.262,-2.336,1.735,-1.07,Item_602
0.327,-0.101,-0.098,0.81,1.671,0.251,0.655,0.329,1.018,-0.463,1.075,1.11,1.083,-0.66,-0.168,0.239,-1.371,1.595,-0.012,0.284,Item_603
-0.577,-1.327,-0.604,0.219,0.673,0.162,0.347,-0.337,0.496,1.483,0.705,0.81,0.294,-1.503,-1.045,0.455,-0.011,0.44,1.676,0.726,Item_604
1.259,0.095,-0.807,-0.058,-0.805,1.558,0.79,0.521,1.236,-2.02,0.588,-1.311,-0.007,-0.312,0.662,0.228,1.345,-0.602,0.709,0.162,Item_605
-1.635,-0.919,-0.15,1.112,0.464,-1.168,-0.14,2.018,0.111,-0.327,0.492,0.763,-0.456,0.503,-0.329,0.719,0.17,0.482,-0.759,-0.821,Item_606
0.945,-0.079,0.285,-0.306,0.899,-0.608,-0.136,0.786,1.173,-0.524,1.96,0.313,-1.043,0.369,-0.383,0.434,-0.043,0.074,-0.912,0.99,Item_607
-1.156,-1.109,0.367,1.603,-0.353,0.701,1.073,0.815,-0.311,-1.091,-2.208,-0.263,1.178,-1.124,0.7,-0.95,0.106,0.708,-0.659,0.17,Item_608
-0.415,0.705,0.235,0.057,1.558,0.662,-0.69,-0.086,-0.076,0.08,2.525,0.371,-2.036,-0.543,-1.932,-0.33,-1.987,-0.872,-1.521,0.384,Item_609
0.001,0.303,-0.105,-1.394,0.514,1.922,0.409,-0.426,-1.428,-0.908,0.453,1.073,0.261,0.8,0.708,0.507,-0.658,0.174,-0.848,0.017,Item_610
0.331,1.679,-1.31,0.482,1.481,0.759,0.833,0.588,1.298,-1.087,-1.386,-0.006,-2.161,1.231,1.221,-0.433,-0.371,-0.072,0.052,0.127,Item_611
0.558,-0.173,0.943,0.446,-0.607,1.335,-1.358,-0.092,0.967,-0.723,0.31,0.543,-0.861,-0.072,-0.157,-0.552,2.302,-0.763,1.005,-0.393,Item_612
-1.087,0.103,0.649,0.921,1.562,2.945,0.251,-0.663,0.453,-0.266,0.926,-1.297,2.368,0.856,-1.684,-0.709,0.816,1.176,-1.272,0.713,Item_613
-1.947,-0.089,1.112,-0.552,-1.507,0.146,-0.605,0.63,-0.885,-0.773,-2.021,0.17,-0.161,-1.188,0.194,1.027,-0.216,0.268,0.273,-1.204,Item_614
2.057,-0.471,0.656,0.769,-0.14,0.607,0.246,-1.418,-0.332,-0.613,-0.462,-1.304,1.126,1.602,0.978,1.271,-0.345,-0.636,-0.779,0.644,Item_615
0.227,-0.077,1.295,0.405,-0.839,-0.681,0.682,1.042,0.552,1.897,1.635,0.441,-0.839,-1.31,-0.387,0.753,1.827,0.417,1.169,-0.245,Item_616
0.623,0.823,-1.98,-0.413,0.95,0.274,-1.197,-2.43,-0.366,-0.072,-0.884,0.143,0.506,0.671,-2.356,-1.314,-0.305,0.572,0.489,0.472,Item_617
-0.383,-0.328,-0.728,0.768,-0.92,0.85,0.208,-0.045,-0.657,-1.356,-0.648,-0.33,-2.369,-0.197,0.924,0.567,-0.496,0.047,-0.556,0.149,Item_618
1.54,0.968,0.521,-0.493,0.75,-1.687,-0.252,0.584,0.74,0.67,0.295,-0.196,0.538,-0.953,-0.845,0.062,0.173,-1.826,0.455,0.773,Item_619
-0.077,2.374,-0.683,-0.361,-0.395,-0.076,-0.329,-1.407,-0.547,-0.098,1.229,2.202,1.335,-0.775,-0.696,-0.159,1.785,-0.165,-1.328,-0.501,Item_620
0.757,0.69,-0.2,0.683,-2.273,0.104,0.861,-0.833,-0.836,-1.866,1.59,-0.72,0.241,0.604,1.512,-0.154,-0.539,0.173,1.284,-0.17,Item_621
-0.955,-1.541,-1.221,0.864,-0.321,-0.608,-0.716,0.085,-0.239,-0.273,1.349,1.538,-1.61,0.328,-0.777,-0.248,0.309,-0.213,0.23,0.673,Item_622
0.295,-0.647,-0.629,-1.44,-0.854,1.962,-0.792,-1.193,0.32,-0.11,-0.196,1.409,0.549,-0.53,-0.424,-0.503,0.875,-0.308,-1.793,-0.048,Item_623
-1.537,2.184,-0.966,-0.162,0.258,-0.289,-0.29,0.422,1.526,0.768,1.479,-1.047,0.317,0.155,0.351,1.376,-0.221,-0.406,0.534,-1.778,Item_624
-0.237,-0.134,-0.92,1.057,-1.062,-0.136,0.293,1.353,-0.011,0.936,0.701,0.123,-1.09,-1.435,0.107,-0.543,0.919,0.746,-0.185,-1.158,Item_625
0.511,-1.018,-0.758,-0.979,-0.139,1.17,-0.005,-0.443,-1.526,0.552,-0.78,0.118,-0.354,0.838,-0.157,-0.059,0.486,2.107,0.888,-0.089,Item_626
0.003,-0.525,-0.95,-0.553,-0.772,0.653,-1.071,1.333,0.752,0.021,0.0,-0.557,0.27,1.088,-0.703,-1.533,0.703,0.324,-1.12,-0.733,Item_627
-0.859,-0.725,-0.324,-0.267,-0.651,-0.758,-0.229,0.168,-0.316,1.159,0.508,-1.591,0.524,0.606,-0.435,-1.495,0.008,-0.008,-1.122,-1.451,Item_628
-0.088,-0.233,-0.417,-0.083,-1.103,-0.435,0.533,-0.35,-1.672,-0.473,-1.07,0.267,0.319,-1.659,0.759,-1.112,1.559,-0.049,-1.246,-1.142,Item_629
0.348,-0.391,-0.097,1.613,-0.699,0.06,1.42,0.271,-1.607,0.505,-1.163,1.407,-0.823,2.97,1.467,-0.797,0.02,0.754,0.784,0.442,Item_630
1.252,-0.123,-0.367,-0.347,0.858,0.365,0.291,0.795,-2.051,0.31,0.219,1.669,-1.529,1.557,0.075,0.489,1.676,0.561,0.4,0.242,Item_631
-0.483,-0.028,-0.716,-0.045,-2.336,0.429,-0.122,-0.336,0.22,-1.434,1.929,-0.103,-0.146,-0.965,0.024,1.387,1.036,0.854,0.546,-0.359,Item_632
-1.45,-0.201,-0.236,1.049,0.309,1.612,1.197,-0.456,-1.795,1.386,1.359,-1.366,1.509,0.382,0.161,1.615,1.345,0.651,0.473,0.616,Item_633
-0.4,-0.055,-0.902,-0.333,-0.367,-0.635,0.137,-0.324,0.502,-1.622,-0.113,0.132,-0.311,-0.172,-1.585,0.356,0.648,0.494,1.039,0.202,Item_634
0.479,0.156,0.688,-1.577,-0.894,1.587,-2.46,-0.14,1.172,-0.093,-0.405,0.129,-0.353,0.031,-0.683,1.109,1.423,-0.133,-1.386,-0.524,Item_635
-0.184,0.506,-1.008,-0.769,0.511,0.939,-0.622,-1.333,3.284,0.783,-0.267,0.869,-0.124,0.867,0.159,0.091,-0.114,-1.447,1.938,-0.942,Item_636
-1.36,-0.213,-0.961,-0.052,0.688,0.995,0.815,-0.306,0.05,0.408,-1.758,0.571,-1.457,2.04,-0.405,-0.185,-0.77,-0.63,2.274,0.94,Item_637
-1.549,1.504,1.193,-0.281,0.307,-0.015,1.973,-0.796,0.146,-0.428,-1.433,2.192,-1.182,0.22,-1.741,-0.399,0.422,-0.825,0.587,-0.269,Item_638
1.16,1.362,-0.587,0.077,0.183,0.619,0.014,0.19,-0.243,0.115,1.298,0.646,0.701,0.723,-0.154,0.319,-1.085,1.269,-2.783,-0.087,Item_639
1.141,-1.364,0.4,-0.681,-0.369,0.946,0.198,-2.034,-0.976,0.975,0.449,1.748,1.683,-0.342,2.503,0.024,-0.963,-0.634,-2.257,1.607,Item_640
1.595,-1.016,-0.228,0.096,-0.96,-1.755,-0.21,-0.321,-0.388,0.223,1.43,-0.303,0.17,0.727,0.554,-0.614,0.096,0.548,-1.128,1.264,Item_641
1.432,-0.723,0.194,0.642,-0.546,0.482,0.163,-1.468,0.459,-1.1,0.939,-0.671,-0.161,1.372,0.496,-1.079,-1.015,-0.599,0.395,0.358,Item_642
-0.843,-1.167,0.282,-0.182,2.157,0.037,1.814,-1.17,-1.573,-1.12,1.189,1.756,-0.782,-0.461,-1.169,-1.812,0.718,0.223,0.01,-1.4,Item_643
1.64,-0.503,0.534,-1.455,-0.191,0.291,0.327,0.155,0.495,-1.131,0.197,0.114,0.232,0.072,-1.273,-1.318,-2.214,0.818,0.828,0.844,Item_644
0.307,-2.133,-1.027,0.17,0.136,-0.223,0.369,0.012,0.121,-0.639,0.982,-0.431,-1.331,-0.771,-0.348,0.994,-0.042,-0.186,-1.249,0.785,Item_645
-0.652,-0.1,1.48,0.509,-1.628,-1.77,-0.064,-1.213,0.649,0.042,0.165,-0.707,1.741,2.843,-0.279,0.353,0.097,-0.26,-0.832,-1.085,Item_646
-1.136,0.405,-0.52,-2.578,0.445,-0.038,1.347,0.373,-1.479,-2.23,-0.719,-0.625,0.943,-0.009,1.134,-1.325,0.965,0.721,-2.018,1.323,Item_647
0.093,0.392,-0.865,1.275,-1.186,0.832,0.821,-0.974,1.983,0.232,0.654,-1.527,2.118,-1.225,1.025,-0.995,-0.619,0.789,1.028,-1.271,Item_648
1.09,1.045,-0.938,1.599,-1.457,-0.625,0.479,-0.854,0.264,0.241,-0.187,0.832,-0.228,0.232,1.146,0.791,0.786,-1.149,0.525,-0.878,Item_649
-1.281,-0.072,-0.904,0.791,0.815,-1.903,-0.828,-1.46,-0.463,0.455,-0.242,-0.59,1.3,-2.305,1.237,-0.544,-0.078,-0.527,1.543,-1.231,Item_650
0.012,0.527,-1.611,-0.92,-0.148,-0.887,-0.816,-0.35,0.65,-0.343,1.078,-0.998,-1.252,1.926,-0.658,-1.311,-1.742,1.075,-0.341,-0.254,Item_651
-0.159,1.013,-0.18,2.344,0.134,1.062,0.805,-0.036,-0.587,0.332,0.51,-0.573,0.166,1.236,2.07,0.854,1.863,-0.629,0.702,1.339,Item_652
-0.896,-0.486,1.738,-0.975,-1.341,1.528,1.197,0.432,-0.046,-0.439,0.282,1.58,0.239,2.167,-0.898,-0.02,-0.373,-1.085,-0.153,0.417,Item_653
0.524,2.17,0.464,1.15,0.066,1.678,2.398,0.531,-0.993,-0.549,0.282,0.456,0.698,0.46,0.007,-0.636,0.401,1.855,1.02,0.535,Item_654
1.03,-0.371,-0.508,-0.748,-0.125,-0.422,1.208,-0.475,-0.803,1.943,-0.451,0.154,0.451,-1.137,1.235,0.637,1.558,-0.679,0.099,0.039,Item_655
0.264,-1.455,0.111,-1.426,0.358,-2.129,-1.852,0.819,-0.547,-0.988,1.271,0.328,0.872,-0.166,2.68,-0.605,1.744,-0.061,-1.655,0.483,Item_656
0.315,-1.051,-0.922,-0.025,0.35,-2.471,1.053,-0.494,-1.332,0.941,-0.024,1.216,0.438,-0.002,-0.153,0.483,-0.414,-0.853,0.61,-0.144,Item_657
0.034,1.089,-0.114,0.015,-0.6,0.431,0.35,0.901,-0.579,-0.458,0.792,0.252,-0.906,1.307,-1.698,0.784,-1.265,1.886,-1.545,1.152,Item_658
-0.082,-0.367,0.185,0.632,-0.904,-0.816,0.65,-1.707,-0.584,3.041,-0.968,1.148,-0.586,0.509,0.654,1.129,-0.2,1.989,-0.589,0.234,Item_659
0.245,-1.122,-0.286,0.162,-0.432,2.441,-0.839,1.179,0.856,-0.014,-0.865,-0.768,-0.518,-1.786,-1.003,-1.482,1.346,0.618,0.786,0.589,Item_660
0.167,1.461,-0.611,0.107,0.747,-1.321,3.097,0.029,0.142,1.257,0.915,0.038,0.13,-1.504,-0.556,0.517,0.444,1.221,-0.121,-1.387,Item_661
1.057,1.436,0.898,-0.164,1.044,3.429,0.115,-1.312,-0.586,0.625,-1.605,0.169,0.38,1.535,1.31,0.865,-2.163,0.921,0.706,0.256,Item_662
-1.73,-0.777,-1.167,-2.015,-0.003,-0.798,2.625,-0.169,1.294,-1.569,-0.53,0.097,-0.908,-0.422,-0.218,-0.234,1.855,0.378,0.48,0.54,Item_663
0.613,-0.083,-0.321,0.167,1.157,1.126,-0.24,0.768,-0.195,0.034,-0.474,-0.182,1.341,0.092,0.135,-1.447,-0.309,-0.241,-0.829,0.022,Item_664
-0.429,0.08,0.122,-0.956,-0.399,0.077,1.184,0.257,-0.662,0.399,1.708,0.917,0.548,0.726,1.44,1.076,0.567,1.069,-1.082,-1.502,Item_665
0.157,0.069,-0.544,0.826,-1.863,-0.535,-0.485,-1.636,1.495,-1.359,-0.588,0.908,0.646,-1.108,0.682,0.29,2.333,0.404,-0.141,-0.857,Item_666
-0.744,-0.826,1.371,0.018,0.565,1.514,-2.358,1.279,0.055,0.435,-0.828,-0.755,0.489,2.385,1.003,1.266,-0.192,-0.6,-0.781,-0.488,Item_667
-2.053,-0.725,-0.56,-0.175,0.132,0.362,-0.015,-0.581,-1.963,-0.575,-0.972,0.466,0.909,0.939,0.757,-0.134,-0.522,-0.747,-1.507,0.992,Item_668
-0.175,-1.246,-0.826,-0.867,0.043,1.067,-0.348,-2.253,-0.189,-0.156,-0.225,-0.627,0.217,0.066,-0.025,0.413,-0.43,-0.487,1.38,0.559,Item_669
0.827,1.226,0.526,0.928,-1.579,0.204,-0.183,1.678,0.928,-0.63,0.373,0.168,0.454,-1.019,0.36,-0.228,0.282,-0.724,-0.585,1.174,Item_670
-1.052,-0.978,-0.052,-0.772,-0.885,0.105,-1.505,-1.008,2.054,0.459,-0.747,0.418,0.567,0.994,-0.127,0.976,-2.038,-1.056,0.164,0.33,Item_671
-0.912,0.259,-0.624,-0.277,1.025,0.909,-0.997,-1.057,-0.411,-0.027,-0.658,1.041,0.347,0.406,-1.267,1.167,-2.82,0.834,0.934,-0.432,Item_672
1.273,-0.063,0.062,0.34,3.187,1.344,0.701,-0.913,0.144,-0.813,0.822,0.14,-1.125,0.081,-0.849,0.151,-0.859,0.027,0.75,-0.053,Item_673
-0.391,0.203,0.697,-1.107,0.261,1.318,0.574,0.058,0.64,0.452,0.754,-2.024,-1.553,1.005,-1.505,0.402,-0.352,-0.996,0.35,0.201,Item_674
2.11,-0.625,1.44,0.352,-0.661,0.799,0.566,0.036,0.266,-0.597,-0.826,0.759,-0.224,-0.08,0.28,0.265,-1.429,1.286,0.121,-0.203,Item_675
0.431,0.237,0.767,0.538,0.718,1.351,0.884,-0.16,-1.123,1.668,-0.238,-0.473,-1.737,0.338,0.149,-1.515,0.453,-0.498,2.69,-0.569,Item_676
-0.435,-0.875,1.278,-0.373,-0.725,0.707,-1.38,0.625,1.781,0.567,0.638,0.87,1.71,1.21,0.44,0.904,-0.886,0.776,-1.006,-0.367,Item_677
-3.083,0.401,-0.644,1.111,0.39,1.124,-1.084,1.038,2.106,0.764,0.79,0.17,-0.525,0.761,-1.506,-0.418,-1.771,-0.704,0.642,0.505,Item_678
0.051,0.17,-1.886,-0.373,-0.681,-0.659,0.6,-0.861,-0.605,-2.087,-0.294,-1.088,0.079,-0.951,0.105,-0.145,1.672,0.497,-1.84,-1.265,Item_679
0.055,-0.93,-2.968,1.35,0.72,0.521,-0.607,0.428,-0.704,0.205,-0.921,1.516,-1.57,1.232,0.039,-0.489,0.167,0.733,1.367,0.313,Item_680
-0.891,0.056,1.817,1.348,0.909,0.796,0.699,1.159,-0.457,-1.355,0.069,-0.818,-1.055,-0.72,2.485,0.136,0.362,-1.222,-1.844,-0.819,Item_681
1.438,0.334,0.599,0.739,-0.591,1.388,-0.633,1.406,0.442,-1.789,-0.748,-1.785,1.163,-0.025,-2.228,0.376,-0.537,-1.484,1.678,0.107,Item_682
-0.293,-0.399,-1.513,-1.305,1.285,-0.474,0.022,-2.044,-1.318,0.61,0.378,1.753,1.343,-0.231,0.473,-0.317,2.055,1.149,0.17,0.2,Item_683
1.445,0.58,1.559,-2.194,0.461,-0.515,1.756,1.546,0.033,1.536,1.783,0.074,2.472,-0.031,-0.215,0.866,-0.354,0.085,1.409,0.019,Item_684
-1.695,0.367,-0.696,0.865,0.696,1.471,0.908,1.09,-0.669,0.804,1.968,-0.689,1.8,-0.549,-0.852,0.296,0.716,0.912,-0.962,0.435,Item_685
-0.686,-1.489,-0.929,-0.751,0.522,1.152,-1.473,0.352,-1.177,0.629,-0.623,-1.051,0.8,-0.587,-0.316,-2.22,0.947,0.821,0.005,-1.528,Item_686
1.209,-0.666,-0.453,2.312,-0.704,0.742,0.562,0.39,0.282,0.376,0.272,-0.052,1.511,-1.313,1.021,0.822,0.698,1.117,-0.093,-1.869,Item_687
-0.072,-0.991,-0.732,-1.242,-0.477,-0.597,-2.378,0.7,2.22,0.606,-0.203,-0.055,-0.421,0.09,-0.037,-0.841,1.683,-1.487,0.718,-0.101,Item_688
1.901,0.341,-0.36,-0.248,0.04,-1.143,-0.767,-1.785,-0.923,0.094,0.3,-1.979,-0.137,0.563,-0.163,-0.634,-0.412,-0.541,-0.637,0.174,Item_689
2.308,-0.744,-0.318,-0.052,-0.687,1.098,-2.371,-0.531,0.818,-0.294,-0.821,0.441,0.906,0.211,-0.801,0.456,-0.402,0.745,1.483,-2.606,Item_690
0.111,-1.736,2.442,-0.468,0.746,-0.035,-0.803,-0.922,1.586,0.956,1.944,0.055,0.288,-0.267,-0.287,-1.042,0.084,-0.789,0.442,0.17,Item_691
0.288,1.675,-0.038,0.757,2.052,1.307,1.153,-0.307,0.23,-1.318,0.499,0.274,0.023,1.027,-1.208,1.635,0.902,-0.071,-0.149,0.481,Item_692
1.521,0.102,0.144,0.018,1.782,-0.369,-0.03,1.463,0.147,1.137,-0.911,-0.205,1.484,-0.676,-0.151,0.257,-0.989,-0.414,0.113,0.047,Item_693
1.28,1.541,-0.856,0.111,0.674,1.516,0.718,0.291,0.667,0.674,-0.928,0.193,1.459,-0.207,0.129,-0.243,-2.314,0.021,0.302,-0.512,Item_694
-1.155,-0.881,0.764,1.973,1.382,-1.344,0.855,-0.663,-0.582,-0.462,0.706,0.959,-0.098,-0.081,0.464,0.568,1.176,-1.284,0.02,-1.068,Item_695
-0.051,-0.226,-0.047,-0.8,-1.487,-2.094,-0.131,-0.431,-0.676,1.323,-0.859,1.417,1.624,-1.951,0.092,-0.4,-2.912,-1.445,0.775,2.019,Item_696
0.903,0.324,-0.021,1.683,2.148,-0.587,-2.0,-2.098,1.322,-0.047,0.183,-1.791,-0.753,-0.295,0.208,-0.399,-1.037,-0.785,1.208,0.245,Item_697
0.612,-0.899,-2.954,-0.523,-0.867,0.349,3.286,0.695,2.736,0.569,-0.63,0.348,1.781,1.83,-0.575,0.253,-1.429,0.825,1.553,0.04,Item_698
-0.667,0.36,0.417,0.081,0.179,-0.174,0.996,0.736,-0.983,-1.011,-0.254,0.737,0.148,-0.643,0.262,-0.331,0.88,0.333,-0.315,0.232,Item_699
1.315,-0.57,0.403,-0.07,0.427,-0.655,0.11,1.108,-0.937,-1.329,-1.291,-1.171,0.595,-1.406,-0.298,0.618,0.417,-0.386,0.191,0.107,Item_700
-0.224,-0.211,2.235,0.809,2.481,-0.497,-0.085,-1.332,-0.81,1.902,-0.522,1.919,-1.243,-1.053,-0.341,-0.064,0.923,0.451,-0.416,-0.133,Item_701
-0.319,-0.915,-0.888,1.028,-1.828,1.617,-0.343,-0.773,0.74,1.485,1.118,0.502,1.087,-1.716,-0.522,-0.911,1.225,-0.383,0.845,0.536,Item_702
-0.862,-0.587,1.294,-0.775,0.125,-0.783,-0.314,-0.046,-0.783,-0.96,0.286,-0.845,-0.811,-0.939,-0.078,0.944,1.507,-0.726,2.15,-1.005,Item_703
1.084,-0.722,-0.871,-0.745,-0.052,0.58,0.67,-0.944,-0.99,-0.917,-0.111,-0.21,-0.95,0.27,2.263,-0.505,-0.434,0.56,-0.559,0.669,Item_704
-0.719,1.832,0.345,-0.62,-0.589,-0.514,1.373,-1.269,-0.668,-0.562,-0.016,-0.271,-1.491,-0.4,-0.1,-0.628,0.687,0.919,-0.078,0.231,Item_705
-2.161,-0.421,1.005,-0.423,-0.737,2.278,1.819,0.468,1.139,-2.226,-0.788,-0.47,-0.236,-0.49,-2.55,0.386,0.544,1.602,-0.788,-0.87,Item_706
-2.68,-0.294,0.901,-0.612,2.143,-0.257,0.147,-1.363,0.287,-1.979,0.694,0.724,1.359,-1.02,0.161,0.564,0.442,-0.865,-2.392,0.347,Item_707
-0.152,-0.567,0.764,-0.045,-1.319,-1.931,-1.129,2.393,0.723,0.189,-0.182,-0.247,1.167,-0.491,0.577,-0.348,1.94,0.742,1.246,-0.584,Item_708
1.058,-0.313,0.11,1.635,-1.043,0.203,0.438,0.52,-0.451,2.086,-1.295,1.459,1.215,1.901,-1.588,-0.869,1.492,-1.877,-1.606,-0.488,Item_709
0.192,1.592,-0.185,-0.608,0.311,0.47,0.441,-0.178,-1.955,-0.918,1.42,0.187,-0.323,1.118,-1.13,-0.225,0.138,-0.441,0.101,-0.188,Item_710
-1.399,0.181,-1.328,0.166,1.374,-0.281,-1.171,-0.127,-0.832,0.595,-0.148,1.71,1.163,-0.153,0.716,-0.393,0.034,-0.361,0.766,1.433,Item_711
0.799,0.922,0.923,0.551,-1.139,1.701,1.804,-0.234,-0.371,0.612,0.551,-0.202,-1.25,0.306,0.551,0.726,0.349,-0.271,0.994,0.066,Item_712
-0.465,-0.181,-1.746,-0.182,0.688,0.34,1.521,-0.263,0.487,0.793,2.343,0.145,-1.044,0.848,1.866,-0.323,0.841,1.229,1.017,0.126,Item_713
-0.698,-0.081,0.459,0.908,0.334,-0.38,0.555,0.86,0.38,-0.836,-0.181,0.948,-1.383,-2.093,1.508,0.511,0.607,-1.077,0.738,0.275,Item_714
-1.584,1.424,0.159,-0.396,-0.378,-2.015,0.593,0.262,-0.194,1.278,-1.384,-0.597,-0.85,-0.279,0.067,0.43,-0.347,-0.877,1.686,2.412,Item_715
0.143,-0.757,1.475,-1.447,-0.335,-0.696,-1.16,-0.28,-0.864,0.013,0.027,-0.621,-0.371,-0.231,0.81,-0.148,0.825,0.586,0.572,1.388,Item_716
-1.119,-0.473,1.763,-0.257,-2.815,-0.203,0.135,-2.617,1.334,-0.714,0.329,-0.226,-1.288,-1.071,-0.935,1.086,-0.148,-0.522,-0.935,1.196,Item_717
1.464,1.185,0.492,0.29,-1.216,-0.246,-0.684,-1.826,1.057,-0.696,1.196,0.882,0.557,0.613,-0.615,1.858,0.043,0.302,-0.649,-0.931,Item_718
0.477,0.218,-0.789,-1.438,-1.27,1.196,-0.613,-0.339,1.45,-1.122,-0.727,-0.769,1.618,1.993,0.752,0.783,-0.58,1.947,0.268,0.853,Item_719
-0.106,-0.268,1.663,0.54,1.451,0.255,-0.848,-0.583,0.103,-0.627,-1.107,1.201,-0.545,0.138,0.296,-0.588,1.451,-1.117,0.262,0.246,Item_720
-0.054,-1.297,0.871,0.744,-0.676,0.707,0.375,-1.281,-0.854,1.138,0.309,-0.564,-0.858,-0.515,-0.444,-0.846,-1.742,1.14,0.971,-1.273,Item_721
0.136,-0.902,-0.262,-0.345,-0.428,2.003,-0.44,-0.808,-0.763,1.044,-1.652,-0.763,1.447,0.244,0.192,2.132,0.246,-0.708,-0.282,-1.135,Item_722
1.256,0.575,1.124,1.213,-0.414,-0.945,-0.052,-0.873,0.165,1.132,-0.168,0.15,-0.094,0.803,-0.668,-2.196,0.471,0.988,0.446,-0.64,Item_723
-1.135,0.494,0.141,-0.126,1.822,-0.947,1.775,0.032,-1.836,-0.179,0.959,-0.365,-1.475,-0.165,-0.857,0.492,0.773,-1.056,-0.706,0.757,Item_724
-0.859,-1.082,-1.179,0.352,0.309,-0.684,0.005,1.527,-0.974,-1.952,0.455,-0.11,-0.71,0.652,0.839,-2.208,-0.653,2.318,0.583,0.676,Item_725
1.173,0.017,0.797,0.718,0.539,-0.322,0.172,-0.588,0.013,-1.168,-0.791,-0.282,-0.944,-0.505,-0.164,0.402,0.949,-0.464,1.335,0.939,Item_726
0.504,0.154,0.319,1.187,1.224,1.335,0.041,0.555,1.344,-0.624,-0.318,0.016,0.9,0.915,-0.231,-1.509,0.246,-0.918,-1.49,-1.264,Item_727
0.326,1.361,0.039,0.211,1.183,-1.544,0.52,-0.012,0.566,-0.483,-0.818,0.141,1.649,0.861,-0.508,-1.341,-1.682,1.316,-0.955,-0.326,Item_728
1.321,-1.614,1.492,-0.254,-1.149,-0.247,-0.723,0.441,-0.648,-1.912,-0.221,-1.357,0.204,-1.187,-0.488,0.183,-0.212,0.25,0.68,-1.158,Item_729
