ID,Title (en),Title (de),Title (fr),Level,Country,Country code,Canton,Municipality,Date,Institution,No votes,Yes votes,Empty votes,Invalid votes,Total electorate,Citizens abroad,Result,Committee name,Theme 1,Theme 2,Theme 3,Vote trigger,Vote Result status,Official status,Legal act type,Vote trigger actor,Vote trigger state level,Vote trigger number,Vote trigger time,Vote object,Author of the vote object,Counter proposal,Action,Vote venue,Hierarchy of the legal norm,Degree of revision,Turnout quorum,Decision quorum,Referendum text options,Institutional precondition,Institutional precondition decision,Institutional precondition decision actor,Special topics,Excluded topics
661fe7ddc3cd67046057fcc8,"Counter-proposal to the ""anti-congestion initiative""",Gegenentwurf zur «Anti-Stauinitiative»,,subnational,Switzerland,CH,Lucerne,,2023-11-26,Counter proposal,43474,41161,718,373,279309,-1,No,,transport and infrastructure,road transport,road construction,Top down,Binding,Official,Normal,Parliament,Equal,,,Legal text (ausformulierter vorschlag),Parliament,Yes,"Abrogate, Introduce, Revise",Ballot,Law,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
661fe4aec3cd67046057fcc1,"Citizens' initiative ""Anti-Congestion Initiative""",Volksinitiative «Anti-Stauinitiative» und Gegenvorschlag,,subnational,Switzerland,CH,Lucerne,,2023-11-26,Citizens' initiative,70241,17151,718,373,279309,-1,No,,transport and infrastructure,road transport,road construction,Bottom up,Binding,Official,Normal,Citizens,Equal,4000,,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
661fe0a0c3cd67046057fcb9,"Citizens' initiative ""Attractive city centres""",Volksinitiative «Attraktive Zentren»,,subnational,Switzerland,CH,Lucerne,,2023-11-26,Citizens' initiative,64218,24018,1301,359,279309,-1,No,,transport and infrastructure,road transport,environment and living space,Bottom up,Binding,Official,Normal,Citizens,Equal,4000,,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
661fde8dc3cd67046057fcb1,Extension and modernisation of Sursee cantonal school (financial referendum),Erweiterung und Erneuerung Kantonsschule Sursee,,subnational,Switzerland,CH,Lucerne,,2023-11-26,Mandatory referendum,17841,70225,1409,349,279309,-1,Yes,,public finance,public expenditure,schools,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Ordinance,Partial,,Simple majority,Whole text only,Exists,Yes,,,"Jus cogens, Personnel appointments"
661fd2e4c3cd67046057fcaa,Law on the disentanglement of tasks between the State and municipalities (1st package),Gesetz über die Aufgabenentfl echtung zwischen Staat und Gemeinden (1. Paket),Loi sur le désenchevêtrement des tâches entre l’Etat et les communes (1er paquet),subnational,Switzerland,CH,Fribourg,,2023-11-12,Mandatory referendum,37795,29433,1885,351,215180,7961,No,,public finance,financial system,state organisation,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
661fce21c3cd67046057fca3,"Cantonal initiative ""For sustainable mobility (Future Initiative)""",Kantonale Initiative «für eine zukunftsfähige Mobilität (Zukunfts-Initiative)»,,subnational,Switzerland,CH,Basel Stadt,,2023-11-26,Citizens' initiative,27999,18942,474,14,104231,-1,No,,transport and infrastructure,transport policy,environment and living space,Bottom up,Binding,Official,Normal,Citizens,Equal,3000,18 months,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
661fccfac3cd67046057fc9c,"Cantonal initiative ""For a healthy urban climate (clean air initiative)""",Kantonale Initiative «für ein gesundes Stadtklima (Gute-Luft-Initiative)»,,subnational,Switzerland,CH,Basel Stadt,,2023-11-26,Citizens' initiative,26797,20316,302,14,104231,-1,No,,environment and living space,air quality control,environment,Bottom up,Binding,Official,Normal,Citizens,Equal,3000,18 months,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
661fc837c3cd67046057fc95,Adopt amendment to the Basel-Landschaft Environmental Protection Act concerning the introduction of cantonal landfill taxes (mandatory referendum),Änderung des Umweltschutzgesetzes Basel-Landschaft betreffend Einführung kantonaler Deponieabgaben annehmen,,subnational,Switzerland,CH,Basel Landschaft,,2023-11-19,Mandatory referendum,13516,33789,296,680,191330,5210,Yes,,environment and living space,environment,waste,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
661fc62bc3cd67046057fc8e,Amendment to the cantonal constitution regarding the introduction of cantonal landfill taxes (mandatory referendum),Änderung der Kantonsverfassung betreffend Einführung kantonaler Deponieabgaben,,subnational,Switzerland,CH,Basel Landschaft,,2023-11-19,Mandatory referendum,13513,33802,281,682,191330,5210,Yes,,environment and living space,environment,waste,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
661fc2f8c3cd67046057fc87,"Alternative proposal to the withdrawn citizens' initiative ""Strong Ausserrhoden municipalities""",Eventualvorlage zur zurückgezogenen Volksinitiative «Starke Ausserrhoder Gemeinden»,,subnational,Switzerland,CH,Appenzell Ausserrhoden,,2023-11-26,Mandatory referendum,5829,10849,628,131,37468,-1,Yes,,state organisation,federalism,territorial questions,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,Yes,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
661fc176c3cd67046057fc80,"Counter-proposal to the withdrawn citizens' initiative ""Strong Ausserrhoden municipalities""",Gegenvorschlag zur zurückgezogenen Volksinitiative «Starke Ausserrhoder Gemeinden»,,subnational,Switzerland,CH,Appenzell Ausserrhoden,,2023-11-26,Mandatory referendum,9889,7024,393,131,37468,-1,No,,state organisation,federalism,territorial questions,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,Yes,"Abrogate, Introduce, Revise",Ballot,Constitution,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
65c9fc9274e3a61b5661daa2,Amendment of the General Law on Public Contributions (LCP) (For an eco-responsible and fair taxation of motor vehicles) (Counter-proposal to the citizens' initiative 178),,Loi modifiant la loi générale sur les contributions publiques (LCP) (Pour une imposition écoresponsable et équitable des véhicules motorisés) (Contreprojet à l’IN 178),subnational,Switzerland,CH,Geneva,,2024-03-03,Counter proposal,56039,73468,15452,1451,278541,-1,Yes,,public finance,taxation,tax policy,Top down,Binding,Official,Normal,Parliament,Equal,,,Legal text (ausformulierter vorschlag),Parliament,Yes,"Abrogate, Introduce, Revise",Ballot,Law,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
65c9fb2e74e3a61b5661da9d,"Citizens' initiative ""For a reduction in vehicle tax",,Initiative populaire« Pour la réduction de l’impôt sur les véhicules »,subnational,Switzerland,CH,Geneva,,2024-03-03,Citizens' initiative,69673,65393,9893,1451,278541,-1,No,,tax policy,public finance,taxation,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
65c9f99374e3a61b5661da96,"Amendment of Law 10788 regarding the development of the ""Praille-Acacias-Vernets [PAV]“ district, modifying the zoning limits on the territory of the Cities of Geneva, Carouge and Lancy (creation of a zone 2, various development zones 2, a green zone and a development zone 2 primarily dedicated to mixed activities) (For condominium ownership in the PAV)",,"Loi modifiant la loi 10788 relative à l’aménagement du quartier «Praille-Acacias-Vernets [PAV]», modifiant les limites de zones sur le territoire des Villes de Genève, Carouge et Lancy (création d’une zone 2, de diverses zones de développement 2, d’une zone de verdure et d’une zone de développement 2 prioritairement affectée à des activités mixtes) (Pour de la PPE [propriété par étages] dans le PAV)",subnational,Switzerland,CH,Geneva,,2024-03-03,Optional referendum,71888,53064,20007,1451,278541,-1,No,,"building of residential housing, property ownership",environment and living space,housing,Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
65c9f75e74e3a61b5661da92,"Amendment of Law 10788 regarding the development of the ""Praille-Acacias-Vernets [PAV]“ district, modifying the zoning limits on the territory of the Cities of Geneva, Carouge and Lancy (creation of a zone 2, various development zones 2, a green zone and a development zone 2 primarily dedicated to mixed activities) (For condominium ownership on land rights in the PAV which avoids any speculation while preserving the legitimate economic rights of the landholders)",,"Loi modifiant la loi 10788 relative à l’aménagement du quartier «Praille-Acacias-Vernets [PAV]», modifiant les limites de zones sur le territoire des Villes de Genève, Carouge et Lancy (création d’une zone 2, de diverses zones de développement 2, d’une zone de verdure et d’une zone de développement 2 prioritairement affectée à des activités mixtes) (Pour de la PPE [propriété par étages] en droit de superficie dans le PAV qui évite toute spéculation tout en préservant les droits économiques légitimes des superficiaires)",subnational,Switzerland,CH,Geneva,,2024-03-03,Optional referendum,71639,53945,19375,1451,278541,-1,No,,spatial planning,housing,"building of residential housing, property ownership",Bottom up,Binding,Official,Normal,Citizens,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
65c9ee1974e3a61b5661da8e,Amendment the Constitution of the Republic and Canton of Geneva (Official anthem of the Republic and Canton of Geneva),,Loi constitutionnelle modifiant la constitution de la République et canton de Genève  (Hymne officiel de la République et canton de Genève),subnational,Switzerland,CH,Geneva,,2024-03-03,Mandatory referendum,46833,75672,22454,1451,278541,-1,Yes,,state organisation,national identity,,Automatic,,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,Introduce,Ballot,Constitution,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
65c9eceb74e3a61b5661da89,Amendment of the Constitution of the Republic and Canton of Geneva) (For the exercise of political rights in line with today's realities),,Loi constitutionnelle modifiant la constitution de la République et canton de Genève (Pour un exercice des droits politiques en adéquation avec les réalités d’aujourd’hui),subnational,Switzerland,CH,Geneva,,2024-03-03,Mandatory referendum,46158,79254,19547,1451,278541,-1,Yes,,state organisation,citizens' rights,referendum,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,Revise,Ballot,Constitution,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
65c9eb6074e3a61b5661da85,Amendment the Constitution of the Republic and Canton of Geneva (suspension of referendum deadlines at Easter),,Loi constitutionnelle modifiant la constitution de la République et canton de Genève (Suspension des délais référendaires à Pâques),subnational,Switzerland,CH,Geneva,,2024-03-03,Mandatory referendum,20774,105971,18214,1451,278541,-1,Yes,,state organisation,political system,legislative procedure,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Parliament,No,Revise,Ballot,Constitution,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
65c9df5774e3a61b5661da81,Bypass Unterägeri,Umfahrung Unterägeri,,subnational,Switzerland,CH,Zug,,2024-03-03,Optional referendum,25926,22971,582,18,76438,-1,No,"Komitee für eine nachhaltige Mobilität, ALG, CSP, SP, Junge Alternative, JUSO, VCS Zug, WWF Zug",transport and infrastructure,road transport,road construction,Bottom up,Binding,Official,Normal,Citizens,Equal,1500,60 days,Question,Parliament,No,Introduce,Ballot,Ordinance,,,Simple majority,Whole text only,,,,,Jus cogens
65c9debe74e3a61b5661da7c,Bypass Zug,Umfahrung Zug,,subnational,Switzerland,CH,Zug,,2024-03-03,Optional referendum,28030,21261,406,18,76438,-1,No,"Komitee für nachhaltige Mobilität, ALG, CSP, Junge Alternative, JUSO, VCS Zug, WWF Zug",road construction,road transport,transport and infrastructure,Bottom up,Binding,Official,Normal,Citizens,Equal,1500,60 days,Question,Parliament,No,Introduce,Ballot,Ordinance,,,Simple majority,Whole text only,,,,Financial act (expenses),Jus cogens
65c9db2874e3a61b5661da76,Decree on the increase of the participation of the canton of Fribourg in the share capital of the company Freiburgische Verkehrsbetriebe Holding AG,Dekret über die Erhöhung der Beteiligung des Staats Freiburg am Aktienkapital der Gesellschaft Freiburgische Verkehrsbetriebe Holding AG,,subnational,Switzerland,CH,Fribourg,,2024-03-03,Mandatory referendum,49271,67345,3252,768,215906,-1,Yes,,public finance,public expenditure,economy,Automatic,Binding,Official,Normal,Constitution,Equal,,,Question,Parliament,No,"Abrogate, Introduce, Revise",Ballot,Ordinance,,,Simple majority,Whole text only,Exists,Yes,,Financial act (expenses),Jus cogens
65c9d94174e3a61b5661da72,Complete refurbishment of Sempach training centre,Gesamtsanierung Ausbildungszentrum Sempach,,subnational,Switzerland,CH,Lucerne,,2024-03-03,Mandatory referendum,44282,106546,3567,973,279422,-1,Yes,,public expenditure,taxation,public finance,Automatic,Binding,Official,Normal,Constitution,Equal,,,Question,Parliament,No,Introduce,Ballot,Ordinance,,,Simple majority,Whole text only,,,,Financial act (expenses),"Jus cogens, Parliamentary competence"
65c9d52f74e3a61b5661da6e,Law on the opening of shops of 11 May 2023,Gesetz über die Ladenöffnung vom 11. Mai 2023,,subnational,Switzerland,CH,Valais,,2024-03-03,Optional referendum,88040,47508,2352,1617,226142,-1,No,,economy,economic policy,structural policy,Bottom up,Binding,Official,Normal,Citizens,Equal,3000,90 days,Legal text (ausformulierter vorschlag),Parliament,No,"Abrogate, Introduce, Revise",Ballot,Law,Partial,,Simple majority,Whole text only,Exists,Yes,,,Jus cogens
65c9d22a74e3a61b5661da69,Constitution of the Canton of Valais of 25 April 2023 (Variant),Verfassung des Kantons Wallis vom 25. April 2023,,subnational,Switzerland,CH,Valais,,2024-03-03,Counter proposal,79324,49776,7960,2002,226142,-1,No,,constitution,political system,state organisation,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Institution,Yes,"Abrogate, Introduce, Revise",Ballot,Constitution,Total,,Simple majority,Whole text only,Exists,Yes,,Total revision of the constitution,Jus cogens
65c9d0b974e3a61b5661da65,Constitution of the Canton of Valais of 25 April 2023,Verfassung des Kantons Wallis vom 25. April 2023,,subnational,Switzerland,CH,Valais,,2024-03-03,Mandatory referendum,94736,37783,4541,2002,226142,-1,No,,state organisation,political system,constitution,Automatic,Binding,Official,Normal,Constitution,Equal,,,Legal text (ausformulierter vorschlag),Institution,No,"Abrogate, Introduce, Revise",Ballot,Constitution,Total,,Simple majority,Whole text only,,,,Total revision of the constitution,Jus cogens
65c2534674e3a61b5661da5c,"Citizens' initiative ""SO SLIM. SO STRONG."" (1:85 initiative)",Volksinitiative «SO SCHLANK. SO STARK.» (1:85-Initiative),,subnational,Switzerland,CH,Solothurn,,2024-03-03,Citizens' initiative,55069,44099,2105,73,183296,-1,No,,state organisation,institutions,"government, administration",Bottom up,Binding,Official,Normal,Citizens,Equal,3000,18 month,Legal text (allg. anregung),Citizens,No,"Abrogate, Introduce, Revise",Ballot,Law,Partial,,Simple majority,Whole text only,,,,,Jus cogens
